transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
1552148431,552,72480,277790,1122.7207,0,0.057502642,0,23
1552148432,552,227250,41290,1174.2444,0,0.058861792,0,23
1552148433,552,11580,139930,550.3224,0,0.14854376,0,23
1552148434,552,448250,355111,5994.0435,0,0.05944212,0,23
1552148435,552,147330,234211,24.797848,0,0.07993168,0,23
1552148436,552,133760,494640,609.17914,0,0.103221916,0,23
1552148437,552,240230,92930,15197.833,0,0.031261876,0,23
1552148438,552,20090,499641,25240.24,0,0.10031942,0,23
1552148439,552,184560,393110,13041.961,0,0.024328804,0,23
1552148440,552,333560,128690,689.1597,0,0.1574623,0,23
1552148441,552,8410,252810,3544.3748,0,0.026343742,0,23
1552148442,552,19660,202150,6918.4766,0,0.04623932,0,23
1552148443,552,131110,465641,2641.9417,0,0.07219562,0,23
1552148444,552,131050,238151,4710.6704,0,0.08713266,0,23
1552148445,552,294020,47050,1631.7664,0,0.15496789,0,23
1552148446,552,34870,470750,332.05536,0,0.10897115,0,23
1552148447,552,456250,463900,770.03735,0,0.19485427,0,23
1552148448,552,298550,37910,698.5227,0,0.22751236,0,23
1552148449,552,417671,211811,5552.767,0,0.039152198,0,23
1552148450,552,344000,88450,2875.5168,0,0.0810459,0,23
1552148451,552,46030,498370,1470.4607,0,0.14745785,0,23
1552148452,552,99580,456290,2964.1465,0,0.040024422,0,23
1552148453,552,170060,190470,2187.829,0,0.036893815,0,23
1552148454,552,130600,98300,7398.7183,0,0.06276765,0,23
1552148455,552,130301,22890,2544.1333,0,0.05042158,0,23
1552148456,552,135070,122740,3225.28,0,0.04259557,0,23
1552148457,552,170830,126140,2014.6378,0,0.07832404,0,23
1552148458,552,121080,281420,1977.306,0,0.08143441,0,23
1552148459,552,109020,377830,1173.9115,0,0.066604555,0,23
1552148460,552,332180,275120,4631.2944,0,0.054134324,0,23
1552148461,552,290640,156530,994.2631,0,0.120846696,0,23
1552148462,552,186680,117170,954.04193,0,0.048520256,0,23
1552148463,552,156470,56810,1224.2524,0,0.10812389,0,23
1552148464,552,240650,298990,477.26575,0,0.18767726,0,23
1552148465,552,216620,149560,1400.692,0,0.20300098,0,23
1552148466,552,127490,194180,724.8159,0,0.03507562,0,23
1552148467,552,178400,398890,523.4781,0,0.16908477,0,23
1552148468,552,209020,412310,10140.56,0,0.057850607,0,23
1552148469,552,171150,352041,1379.9583,1,0.69840395,1,23
1552148470,552,243200,322431,403.98465,0,0.062151022,0,23
1552148471,552,299700,339120,11007.135,0,0.018687753,0,23
1552148472,552,164120,383221,437.80994,0,0.10037975,0,23
1552148473,552,199370,44860,2388.2273,0,0.14889687,0,23
1552148474,552,147660,3150,5465.938,0,0.06009889,0,23
1552148475,552,499650,322391,3293.9832,0,0.096637666,0,23
1552148476,552,494790,185160,253.95152,0,0.17883962,0,23
1552148477,552,158270,458911,214.33803,0,0.072542615,0,23
1552148478,552,407230,490531,1164.8157,1,0.66052806,1,23
1552148479,552,142940,59840,537.82025,0,0.10691342,0,23
1552148480,552,32070,246291,6390.997,0,0.1314179,0,23
1552148481,552,150500,406011,4755.6543,0,0.053138174,0,23
1552148482,552,172630,449620,40653.594,0,0.15373386,0,23
1552148483,552,116210,401500,777.3287,0,0.09610636,0,23
1552148484,552,417950,190270,1505.4447,0,0.0671647,0,23
1552148485,552,186140,278730,2410.8828,0,0.07620477,0,23
1552148486,552,317410,138061,573.3422,1,0.73353064,1,23
