transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
1696187145,696,402510,106070,23396.2,0,0.049291417,0,29
1696187146,696,84080,180190,9412.947,0,0.037687864,0,29
1696187147,696,406390,335870,931.3385,0,0.050878644,0,29
1696187148,696,13551,207590,566.4478,0,0.07791453,0,29
1696187149,696,104100,219130,1431.3955,0,0.034825373,0,29
1696187150,696,195510,365750,586.0965,0,0.05121351,0,29
1696187151,696,452170,250870,473.95602,0,0.16385743,0,29
1696187152,696,41720,14450,1697.1284,0,0.060161863,0,29
1696187153,696,108040,466550,12236.522,0,0.034550387,0,29
1696187154,696,280030,326410,662.7453,0,0.11399305,0,29
1696187155,696,478330,268210,1172.3094,0,0.054279104,0,29
1696187156,696,175940,381270,71.714645,0,0.10011729,0,29
1696187157,696,410020,200200,16874.684,0,0.0271671,0,29
1696187158,696,120010,82390,459.21692,0,0.14928788,0,29
1696187159,696,362210,271840,16577.428,0,0.05528989,0,29
1696187160,696,377770,342640,1986.8082,0,0.082444154,0,29
1696187161,696,376200,234480,503.14462,0,0.19228287,0,29
1696187162,696,36150,401750,493.34717,0,0.04009535,0,29
1696187163,696,2620,307230,517.3269,0,0.10821327,0,29
1696187164,696,60640,50650,875.2874,0,0.10108368,0,29
1696187165,696,60640,37970,360.28934,0,0.13443555,0,29
1696187166,696,217210,45920,2003.265,0,0.21971293,0,29
1696187167,696,353600,411591,472.03116,0,0.071903385,0,29
1696187168,696,416630,316601,7979.0186,0,0.042459857,0,29
1696187169,696,143020,240500,12365.786,0,0.052415308,0,29
1696187170,696,416361,29190,1332.8221,0,0.13174954,0,29
1696187171,696,168780,456601,87.44079,1,0.70061636,1,29
1696187172,696,465600,370710,964.9185,0,0.18265758,0,29
1696187173,696,307110,168460,1425.4432,0,0.035120938,0,29
1696187174,696,77460,221650,342.83142,0,0.12805527,0,29
1696187175,696,426100,379961,122.91381,0,0.28464347,0,29
1696187176,696,383200,5891,868.71204,0,0.07108954,0,29
1696187177,696,457820,470701,1948.8611,0,0.0950861,0,29
1696187178,696,16770,14030,915.2134,0,0.028893443,0,29
1696187179,696,96851,154540,775.5441,0,0.06676299,0,29
1696187180,696,57400,54090,3503.6895,0,0.101056956,0,29
1696187181,696,379480,452180,7748.053,0,0.0603557,0,29
1696187182,696,292940,143841,22737.736,0,0.04708898,0,29
1696187183,696,376021,360530,3897.916,0,0.07410588,0,29
1696187184,696,426170,78091,936.52094,0,0.084605105,0,29
1696187185,696,337090,322560,202.83583,0,0.16991809,0,29
1696187186,696,202650,58500,3782.1868,0,0.039383307,0,29
1696187187,696,481670,454640,445.6236,0,0.06742348,0,29
1696187188,696,4230,370330,17907.695,0,0.06672535,0,29
1696187189,696,270530,16500,1222.8584,0,0.061648704,0,29
1696187190,696,66580,254910,2504.865,0,0.076252125,0,29
1696187191,696,493460,148801,2394.2983,0,0.0471666,0,29
1696187192,696,181950,410671,5924.3306,0,0.029904423,0,29
1696187193,696,381870,214210,295.49344,0,0.1234776,0,29
1696187194,696,83260,383370,758.50214,0,0.086500816,0,29
1696187195,696,32610,101550,35217.734,0,0.16753335,0,29
1696187196,696,464421,179950,1051.2317,0,0.10018429,0,29
1696187197,696,221360,458760,4758.37,0,0.045414597,0,29
1696187198,696,437850,456280,3535.3518,0,0.044825386,0,29
1696187199,696,305450,439490,1636.424,1,0.5711855,1,29
1696187200,696,420700,492790,1524.5367,0,0.04098241,0,29
1696187201,696,312010,318130,9148.147,0,0.072107546,0,29
1696187202,696,244480,430330,2697.4148,0,0.09440071,0,29
1696187203,696,479870,328690,467.3669,0,0.16581441,0,29
1696187204,696,404690,89870,183.7435,0,0.07956659,0,29
1696187205,696,229030,410010,3760.8872,0,0.025819425,0,29
1696187206,696,256340,34621,884.98706,0,0.23110509,0,29
1696187207,696,51551,32870,1411.3922,0,0.040599268,0,29
1696187208,696,305820,349500,663.1126,0,0.031477734,0,29
1696187209,696,291040,445410,770.28235,0,0.13076696,0,29
1696187210,696,70290,312080,146122.75,0,0.47222325,0,29
1696187211,696,202110,384550,218.53728,0,0.20181666,0,29
1696187212,696,43620,370250,934.9983,0,0.11789519,0,29
1696187213,696,301130,76290,3900.872,0,0.050607786,0,29
1696187214,696,102660,241170,1534.5175,0,0.033847403,0,29
1696187215,696,14600,307541,1364.5045,0,0.0495698,0,29
1696187216,696,167550,314880,1703.6573,0,0.03958458,0,29
1696187217,696,428410,126550,388.29285,0,0.17022324,0,29
1696187218,696,266950,73170,1354.9966,0,0.20457321,0,29
1696187219,696,397220,122410,1095.3201,0,0.032812744,0,29
1696187220,696,289790,492930,843.414,0,0.085240744,0,29
1696187221,696,165310,258620,947.8182,0,0.051282298,0,29
1696187222,696,485910,271350,5527.4927,0,0.043836974,0,29
1696187223,696,356870,83270,222.50446,0,0.065455325,0,29
1696187224,696,230560,69040,4728.6875,0,0.06496799,0,29
1696187225,696,112050,487390,2408.5044,0,0.048582517,0,29
1696187226,696,262430,132890,7118.698,0,0.03132322,0,29
1696187227,696,352290,130710,252.6606,0,0.11696348,0,29
1696187228,696,312570,77280,20529.412,0,0.07527909,0,29
1696187229,696,162170,286420,6597.5,0,0.044014297,0,29
1696187230,696,382320,398160,4621.3467,0,0.03643359,0,29
1696187231,696,155430,196020,1850.8369,0,0.02969181,0,29
1696187232,696,288260,30490,246.66646,0,0.21341626,0,29
1696187233,696,436170,370540,1210.1348,0,0.0653812,0,29
1696187234,696,99550,485030,4722.5137,0,0.07161274,0,29
1696187235,696,485691,370301,2160.016,0,0.064579606,0,29
1696187236,696,258320,315730,658.375,0,0.099261306,0,29
1696187237,696,277540,206711,344.00876,1,0.6582594,1,29
1696187238,696,53820,112681,7579.3105,0,0.034202427,0,29
1696187239,696,206920,256340,821.0086,0,0.15074733,0,29
1696187240,696,475660,100140,790.7224,0,0.048106007,0,29
1696187241,696,279130,55700,549.6845,0,0.05553073,0,29
1696187242,696,213460,67870,530.9593,0,0.1546204,0,29
1696187243,696,442830,337280,960.0442,0,0.034695454,0,29
1696187244,696,132840,180860,252.12097,0,0.081195734,0,29
1696187245,696,136030,370140,976.88794,1,0.6364132,1,29
1696187246,696,210700,205830,1302.2303,0,0.18506218,0,29
1696187247,696,431710,434140,1969.4423,0,0.09284292,0,29
1696187248,696,84000,50510,845.57306,0,0.2304505,0,29
1696187249,696,136980,383980,13506.264,0,0.083404146,0,29
1696187250,696,287590,485160,160.66154,0,0.15779002,0,29
1696187251,696,207960,1660,54.86487,0,0.15419984,0,29
