transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
128877479,288,499940,319730,15363.432,0,0.07067198,0,12
128877480,288,136280,459970,5118.7983,0,0.043496136,0,12
128877481,288,188620,74940,3056.1968,1,0.56438947,1,12
128877482,288,357580,168071,281.69516,0,0.07413012,0,12
128877483,288,402670,224750,234.16298,0,0.05888706,0,12
128877484,288,199450,205160,4882.932,0,0.06995502,0,12
128877485,288,348450,275810,1333.2902,0,0.057332925,0,12
128877486,288,213340,235960,160.04118,0,0.0852715,0,12
128877487,288,303560,154730,7843.4214,0,0.022468193,0,12
128877488,288,203860,94120,586.5726,0,0.11257513,0,12
128877489,288,387580,287880,4502.885,0,0.05131148,0,12
128877490,288,56730,453651,42399.11,0,0.115242176,0,12
128877491,288,393210,134430,2102.6284,0,0.04390717,0,12
128877492,288,259810,382560,211.00676,0,0.15753046,0,12
128877493,288,183420,265890,1143.6263,0,0.03581357,0,12
128877494,288,178120,110700,5623.823,0,0.047122948,0,12
128877495,288,449120,193820,597.009,0,0.09877906,0,12
128877496,288,345430,155400,17495.814,0,0.09339108,0,12
128877497,288,437480,264191,3122.0183,1,0.5972989,1,12
128877498,288,456250,396650,1904.5153,0,0.15556814,0,12
128877499,288,208070,305960,1016.147,0,0.19870305,0,12
128877500,288,48260,180880,739.35895,0,0.042301502,0,12
128877501,288,257530,313790,1016.2974,0,0.17133507,0,12
128877502,288,498250,310780,1912.7692,0,0.016767446,0,12
128877503,288,253290,253630,12077.16,0,0.06757015,0,12
128877504,288,369710,299051,5032.7207,0,0.028323803,0,12
128877505,288,74330,66550,364.94385,0,0.043955605,0,12
128877506,288,178660,64160,2516.2195,0,0.03044389,0,12
128877507,288,129460,198940,2596.1057,1,0.6317708,1,12
128877508,288,319270,209130,563.3011,0,0.17973824,0,12
128877509,288,447030,183561,470.11566,0,0.052129056,0,12
128877510,288,47950,73540,360.26105,0,0.11855022,0,12
128877511,288,171470,302470,8177.7114,0,0.06306973,0,12
128877512,288,326700,324241,386.95856,0,0.15922382,0,12
128877513,288,308570,373600,1609.22,0,0.19645981,0,12
128877514,288,332630,301510,4156.4004,0,0.2354116,0,12
128877515,288,277620,177390,4174.712,0,0.058258597,0,12
128877516,288,425870,192050,1013.69037,0,0.10905142,0,12
128877517,288,283100,116620,1224.1389,0,0.08843217,0,12
128877518,288,479260,354470,2209.4165,0,0.07972964,0,12
128877519,288,404910,205610,2510.6917,0,0.09441883,0,12
128877520,288,477530,76510,2466.8164,0,0.10471756,0,12
128877521,288,3550,380150,322.78082,0,0.07861199,0,12
128877522,288,440130,171620,4213.394,0,0.075401746,0,12
128877523,288,215530,406790,3643.933,0,0.06503172,0,12
128877524,288,342570,306210,3117.2476,0,0.017748581,0,12
128877525,288,336730,276091,2149.7139,0,0.034241706,0,12
128877526,288,216820,375460,7819.7803,0,0.040559262,0,12
128877527,288,447320,100670,2666.0144,0,0.033837643,0,12
128877528,288,26710,57970,924.2539,0,0.053918038,0,12
128877529,288,130790,299791,1103.5367,0,0.05784742,0,12
128877530,288,327180,359750,8288.206,0,0.036870822,0,12
128877531,288,374580,227951,850.3091,0,0.038120184,0,12
128877532,288,92300,203420,551.11334,0,0.17440896,0,12
128877533,288,22860,347621,1266.5795,0,0.23485066,0,12
128877534,288,22730,144590,4943.5693,0,0.063606516,0,12
128877535,288,195070,316010,4480.923,0,0.044422016,0,12
128877536,288,421570,52520,255.67276,0,0.13563427,0,12
128877537,288,105890,411440,6107.814,0,0.08910601,0,12
128877538,288,53800,172280,1107.3517,0,0.054504223,0,12
128877539,288,96030,181350,688.71063,0,0.14587472,0,12
128877540,288,177690,183621,1044.2311,0,0.026086451,0,12
128877541,288,138330,1820,2827.923,1,0.47253618,0,12
128877542,288,120040,336890,767.35077,0,0.20479704,0,12
128877543,288,477470,447410,4326.0557,0,0.082642056,0,12
128877544,288,348350,321170,1503.6512,0,0.05521092,0,12
128877545,288,329300,219510,956.1523,0,0.07641191,0,12
128877546,288,304771,103760,8251.657,0,0.023397528,0,12
128877547,288,46811,318211,39546.727,0,0.04663437,0,12
128877548,288,351860,339160,11453.887,0,0.053079378,0,12
128877549,288,99770,54440,1577.3715,0,0.07139145,0,12
128877550,288,498771,322860,111.786804,0,0.07670013,0,12
128877551,288,51410,177100,422.54126,0,0.17590559,0,12
128877552,288,12201,450550,586.89526,0,0.1274239,0,12
128877553,288,435080,230730,2720.6792,0,0.068044156,0,12
128877554,288,384850,114170,226.55681,0,0.11394835,0,12
128877555,288,245110,89200,10872.637,0,0.08152672,0,12
128877556,288,415560,419600,550.80945,0,0.06426237,0,12
128877557,288,388320,160220,726.0951,0,0.20393951,0,12
128877558,288,289680,308931,443.44998,0,0.2301213,0,12
128877559,288,420630,40190,11531.752,0,0.054935023,0,12
128877560,288,172300,380910,637.0282,0,0.06378901,0,12
128877561,288,475020,250130,1015.1905,0,0.063464716,0,12
128877562,288,49000,360690,34151.996,0,0.034271725,0,12
128877563,288,141560,186350,217.754,0,0.131482,0,12
128877564,288,245490,175280,12323.656,0,0.042939637,0,12
128877565,288,195350,306900,16830.365,0,0.067217134,0,12
128877566,288,279640,407970,2518.1643,0,0.065054424,0,12
128877567,288,443100,187611,369.8741,0,0.09597823,0,12
128877568,288,377700,197820,1882.7273,0,0.18503691,0,12
