transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
102406507,24,217730,230290,1659.3591,0,0.05384187,0,1
102406508,24,222930,57890,6277.0854,0,0.077797,0,1
102406509,24,452150,227910,1581.0186,0,0.06452291,0,1
102406510,24,261490,15660,3650.0967,0,0.06913041,0,1
102406511,24,133630,232470,621.3325,0,0.04684166,0,1
102406512,24,123340,97200,590.0032,0,0.1297045,0,1
102406513,24,86510,367360,665.1052,0,0.15166669,0,1
102406514,24,322350,311521,629.9815,0,0.2671916,0,1
102406515,24,1840,436191,5066.834,0,0.06017425,0,1
102406516,24,313040,181000,2183.0793,0,0.043431453,0,1
102406517,24,165400,69190,1887.669,0,0.19341283,0,1
102406518,24,166500,297760,425.7691,0,0.036803942,0,1
102406519,24,38270,82510,1660.426,0,0.051493444,0,1
102406520,24,59350,208740,1009.18915,0,0.04005359,0,1
102406521,24,9021,44850,518.55664,0,0.12245059,0,1
102406522,24,329400,276420,244.62582,0,0.13538061,0,1
102406523,24,205480,466560,2531.4375,0,0.0804373,0,1
102406524,24,244390,388030,126294.98,0,0.3214805,0,1
102406525,24,12680,133870,51584.195,0,0.09612566,0,1
102406526,24,357720,117330,440.0543,0,0.12019716,0,1
102406527,24,98360,40100,331.91074,0,0.25173256,0,1
102406528,24,79500,469480,1738.5127,0,0.08173147,0,1
102406529,24,270620,346470,1512.9146,0,0.03490971,0,1
102406530,24,460170,380980,405.4286,0,0.12427732,0,1
102406531,24,62050,146210,815.43823,0,0.05756169,0,1
102406532,24,154270,196090,292.54703,0,0.10082083,0,1
102406533,24,51520,150890,1958.3594,0,0.06359787,0,1
102406534,24,434760,441660,282.1938,0,0.14955749,0,1
102406535,24,179600,420930,389.985,0,0.22184202,0,1
102406536,24,448930,294531,537.1985,0,0.18520705,0,1
102406537,24,36690,98090,2058.6748,0,0.19681649,0,1
102406538,24,85050,129871,265.8723,0,0.27619377,0,1
102406539,24,423860,37930,5526.5176,1,0.6686381,1,1
102406540,24,91110,142191,1143.3008,0,0.09845444,0,1
102406541,24,2940,147490,1372.4177,0,0.023534445,0,1
102406542,24,353410,5830,4650.481,0,0.068749286,0,1
102406543,24,367350,490050,1054.9434,0,0.049767476,0,1
102406544,24,230860,411811,9360.984,0,0.103573434,0,1
102406545,24,423510,205840,551.58246,0,0.18278843,0,1
102406546,24,25100,240000,4001.0334,0,0.05452586,0,1
102406547,24,103770,700,1244.6511,0,0.24615102,0,1
102406548,24,103821,159920,667.3153,0,0.17653619,0,1
102406549,24,143830,435950,8797.309,0,0.041945755,0,1
102406550,24,471760,215921,3415.2542,0,0.029398888,0,1
102406551,24,383760,7910,86.54686,0,0.19493924,0,1
102406552,24,232610,37590,996.3118,0,0.08297109,0,1
102406553,24,469070,317961,624.7932,0,0.061011635,0,1
102406554,24,491630,3540,445.80637,0,0.12183148,0,1
102406555,24,355500,96340,462.98575,0,0.043393254,0,1
102406556,24,334740,484290,1739.2927,0,0.0774821,0,1
102406557,24,491450,300460,17384.008,0,0.060345806,0,1
102406558,24,293760,394200,814.3416,0,0.11676662,0,1
102406559,24,162030,483170,371.82202,0,0.09194713,0,1
102406560,24,174550,459080,13326.589,0,0.076252244,0,1
102406561,24,195910,262140,137.55313,0,0.069167525,0,1
102406562,24,122490,219050,2240.89,0,0.03331857,0,1
102406563,24,199000,377830,1620.6941,0,0.07194807,0,1
102406564,24,498620,408231,609.6193,0,0.24597381,0,1
102406565,24,350880,84130,129.8552,0,0.14611477,0,1
102406566,24,455600,173030,1802.3241,0,0.1084577,0,1
102406567,24,236250,64680,7246.321,0,0.09827031,0,1
102406568,24,28620,321880,2002.4464,0,0.13411146,0,1
102406569,24,242050,373290,20317.057,0,0.072431184,0,1
102406570,24,262620,118941,457.41364,0,0.07923719,0,1
102406571,24,473370,292410,960.9863,0,0.10043354,0,1
102406572,24,198830,47440,339.52582,0,0.1743385,0,1
102406573,24,488150,237410,3884.5918,0,0.04216782,0,1
102406574,24,265280,275030,1607.2666,0,0.16021419,0,1
102406575,24,416750,344990,178.58565,0,0.19689691,0,1
102406576,24,356140,391870,5311.007,0,0.06550485,0,1
102406577,24,237220,416080,531.3136,0,0.048930686,0,1
102406578,24,19960,314940,3447.343,0,0.044963703,0,1
102406579,24,264500,167960,783.8829,0,0.21442741,0,1
102406580,24,448840,266530,2913.813,0,0.05862737,0,1
102406581,24,278150,77510,426.9802,0,0.083220154,0,1
102406582,24,110750,353610,1620.7155,0,0.063988864,0,1
102406583,24,449930,456610,1979.0952,0,0.0733494,0,1
102406584,24,3530,366850,547.5163,0,0.093763016,0,1
102406585,24,378260,321490,370.16382,0,0.110829584,0,1
102406586,24,490920,435920,1228.6727,0,0.041044816,0,1
102406587,24,342500,243010,540.5247,0,0.13257954,0,1
102406588,24,495780,27491,3908.392,0,0.02939384,0,1
102406589,24,295220,407290,12991.398,0,0.028493216,0,1
102406590,24,251380,49901,2200.9097,0,0.3125158,0,1
102406591,24,484730,151200,2897.4766,0,0.025247963,0,1
102406592,24,20280,273470,1110.3541,0,0.14394188,0,1
102406593,24,15250,294320,1675.1206,0,0.12535569,0,1
102406594,24,405330,392280,2114.2078,0,0.07973961,0,1
102406595,24,10560,180490,306.24698,0,0.09650199,0,1
102406596,24,101841,169181,12236.08,0,0.028273046,0,1
102406597,24,205090,76841,657.52356,0,0.06601721,0,1
102406598,24,455680,386860,305.88187,0,0.06588149,0,1
102406599,24,232510,179170,9650.339,0,0.044048104,0,1
102406600,24,240380,310361,313.773,0,0.097915195,0,1
102406601,24,61460,209101,2074.6182,0,0.06740477,0,1
102406602,24,389390,478250,1249.6779,0,0.1272243,0,1
102406603,24,204920,364450,197.87296,0,0.16269521,0,1
102406604,24,414370,393150,2106.2449,0,0.02761371,0,1
102406605,24,32520,104910,2402.2925,0,0.041342534,0,1
102406606,24,250460,75240,466.16272,0,0.051343158,0,1
102406607,24,93300,170151,363.99585,0,0.074384965,0,1
102406608,24,234460,348941,2983.3005,0,0.02564235,0,1
102406609,24,333900,397140,688.0474,0,0.029598257,0,1
102406610,24,58220,262000,628.1773,0,0.18295178,0,1
102406611,24,388180,145010,4029.1018,0,0.04449502,0,1
102506612,25,196880,213990,9812.0,0,0.040179424,0,1
102506613,25,14930,177770,200.89702,0,0.06886095,0,1
102506614,25,338220,299190,445.52405,0,0.16904654,0,1
102506615,25,332420,278350,4830.5366,0,0.06631578,0,1
102506616,25,470190,102121,540.05273,0,0.03457508,0,1
102506617,25,257181,162260,78.64477,0,0.055256404,0,1
102506618,25,57850,118670,216.2572,0,0.21038616,0,1
102506619,25,310890,57501,2298.97,0,0.2662342,0,1
102506620,25,309420,314110,14220.313,0,0.045486715,0,1
102506621,25,304290,294300,2302.0261,0,0.053569175,0,1
102506622,25,434990,10360,195.1818,0,0.1341737,0,1
102506623,25,464760,373750,2849.4346,0,0.05999202,0,1
102506624,25,311221,141100,2991.4495,0,0.10283907,0,1
102506625,25,341450,285430,922.5694,0,0.10696057,0,1
102506626,25,5190,491691,1509.7684,0,0.07780309,0,1
102506627,25,369630,18490,133.52887,0,0.13333757,0,1
102506628,25,114420,106610,3665.9246,0,0.15356362,0,1
102506629,25,92560,365641,18359.56,0,0.11636198,0,1
102506630,25,170280,247230,633.19745,0,0.16649766,0,1
102506631,25,17860,261140,904.31134,0,0.0821799,0,1
102506632,25,130480,329860,853.3078,0,0.10163199,0,1
102506633,25,472450,114670,8673.995,0,0.036971178,0,1
102506634,25,260200,181761,195.22011,0,0.0723992,0,1
102506635,25,358570,479140,2949.907,0,0.09738868,0,1
102506636,25,267980,335901,2902.7705,0,0.038790617,0,1
102506637,25,270010,469070,145.17064,0,0.13247912,0,1
102506638,25,424701,26510,5181.3286,0,0.13608348,0,1
102506639,25,90500,282850,3490.8433,0,0.07445424,0,1
102506640,25,442210,304020,498.90988,0,0.079189524,0,1
102506641,25,435850,153430,493.46838,0,0.049483515,0,1
102506642,25,346650,60110,1154.5568,0,0.08648478,0,1
102506643,25,80290,323751,2667.0652,0,0.09671377,0,1
102506644,25,371060,484850,1424.2761,0,0.0857246,0,1
102506645,25,481791,377090,662.9008,0,0.034557536,0,1
102506646,25,200830,201411,14135.938,0,0.03021557,0,1
102506647,25,12810,243980,2021.762,0,0.034625757,0,1
102506648,25,78330,240670,175.64052,0,0.090950325,0,1
102506649,25,223000,487130,1976.5786,0,0.036877893,0,1
102506650,25,163410,235720,1354.9738,0,0.100618094,0,1
102506651,25,176880,377800,5964.477,0,0.03394092,0,1
102506652,25,266960,447960,394.81064,0,0.08518815,0,1
102506653,25,2620,140470,517.22644,0,0.20456216,0,1
102506654,25,101270,363331,3729.743,0,0.07809262,0,1
102506655,25,401720,443940,5366.046,0,0.041606423,0,1
102506656,25,327870,227480,3017.2874,0,0.082837686,0,1
102506657,25,259900,90830,1012.8623,0,0.03582861,0,1
102506658,25,336890,155430,746.82733,0,0.080051996,0,1
102506659,25,134240,333560,3789.7976,0,0.07153626,0,1
102506660,25,286920,498370,1366.7833,0,0.16569607,0,1
102506661,25,407400,61340,8165.6035,0,0.03908684,0,1
102506662,25,287270,251120,5340.565,0,0.022101078,0,1
102506663,25,141090,107040,411.22693,0,0.13016038,0,1
102506664,25,328750,218260,1354.5636,0,0.053088043,0,1
102506665,25,497350,268150,606.84265,0,0.05057178,0,1
