transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
1408109938,408,430810,363440,392.9538,0,0.14154659,0,17
1408109939,408,142750,383050,2465.9456,0,0.022284357,0,17
1408109940,408,49620,334990,1979.6467,0,0.06999018,0,17
1408109941,408,365780,499100,5179.8325,0,0.060783334,0,17
1408109942,408,127700,446170,6537.0723,0,0.063577,0,17
1408109943,408,126821,67040,4423.9204,0,0.06641872,0,17
1408109944,408,353640,89940,7770.591,0,0.038882073,0,17
1408109945,408,135550,359080,3687.1018,0,0.025314605,0,17
1408109946,408,170960,435270,382.08987,0,0.16187307,0,17
1408109947,408,441610,323630,1308.882,0,0.08705604,0,17
1408109948,408,481750,293370,3139.0505,0,0.044342306,0,17
1408109949,408,353490,95470,8458.761,0,0.047430664,0,17
1408109950,408,335690,354111,2517.8455,0,0.040386546,0,17
1408109951,408,52090,253580,242.4709,0,0.10794614,0,17
1408109952,408,174990,33860,631.79614,0,0.2161931,0,17
1408109953,408,179100,62460,1604.0355,0,0.11605652,0,17
1408109954,408,97510,442800,6389.4663,0,0.06592614,0,17
1408109955,408,450590,142360,551.33026,0,0.037671898,0,17
1408109956,408,52610,244350,325.64276,0,0.07645133,0,17
1408109957,408,257920,350020,885.1925,0,0.025273688,0,17
1408109958,408,277680,13551,326.86264,0,0.23002072,0,17
1408109959,408,208840,314490,2336.9968,0,0.065445274,0,17
1408109960,408,464941,42400,3286.0544,0,0.06658698,0,17
1408109961,408,36870,45870,948.98303,0,0.038293667,0,17
1408109962,408,407970,418540,13050.989,0,0.11348939,0,17
1408109963,408,327000,165851,738.06287,0,0.078049034,0,17
1408109964,408,439510,208070,2975.0752,0,0.06592126,0,17
1408109965,408,251510,226540,22786.844,0,0.054108456,0,17
1408109966,408,141710,339041,191.6503,0,0.07033058,0,17
1408109967,408,345540,355560,825.0324,0,0.03867127,0,17
1408109968,408,27830,78320,1553.2333,0,0.081178874,0,17
1408109969,408,336080,102420,3796.1238,0,0.04845252,0,17
1408109970,408,424701,101401,485.47635,0,0.2248463,0,17
1408109971,408,42170,312420,495.22443,0,0.25399742,0,17
1408109972,408,245651,282800,1268.8131,0,0.039098967,0,17
1408109973,408,385350,16750,3871.8826,0,0.078626856,0,17
