transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
116845026,168,147080,319370,5742.847,0,0.04467217,0,7
116845027,168,360770,410760,580.0078,0,0.08312885,0,7
116845028,168,280790,463950,174.0187,0,0.1285614,0,7
116845029,168,343861,92300,821.1898,0,0.17363417,0,7
116845030,168,352910,93411,87.505,0,0.08547487,0,7
116845031,168,470950,241290,2911.2356,0,0.03613501,0,7
116845032,168,185291,491150,794.3717,0,0.038743876,0,7
116845033,168,463970,406180,2950.3662,0,0.059806712,0,7
116845034,168,414410,350230,4153.7812,0,0.120487146,0,7
116845035,168,300280,358761,2618.2742,0,0.03734198,0,7
116845036,168,164120,216970,365.07913,0,0.10971494,0,7
116845037,168,28300,131730,4054.1675,0,0.083209835,0,7
116845038,168,396880,195270,71208.08,1,0.6005239,1,7
116845039,168,431520,387710,2722.4976,0,0.042252846,0,7
116845040,168,444150,90370,1788.1136,0,0.059971157,0,7
116845041,168,419350,450070,234.95447,0,0.10527025,0,7
116845042,168,128770,7581,4415.1284,0,0.04347158,0,7
116845043,168,77660,77610,553.6191,0,0.10252717,0,7
116845044,168,451970,315860,8740.63,0,0.025374549,0,7
116845045,168,334600,352701,593.64905,0,0.06310175,0,7
116845046,168,452370,386770,3782.9094,0,0.073783785,0,7
116845047,168,228210,73211,11199.455,0,0.083866425,0,7
116845048,168,127610,460800,5466.018,0,0.06701071,0,7
116845049,168,261530,224660,522.24603,0,0.19010831,0,7
116845050,168,235801,398930,592.8391,0,0.046961065,0,7
116845051,168,135300,244000,5326.9214,0,0.06853711,0,7
116845052,168,39470,300940,385.05255,0,0.068362236,0,7
116845053,168,342420,121130,325.18356,0,0.09301854,0,7
116845054,168,201990,33711,6197.8467,0,0.030139158,0,7
116845055,168,169970,223690,4052.2573,0,0.09397082,0,7
116845056,168,185100,86360,2769.6562,0,0.050039314,0,7
116845057,168,217150,176400,9187.62,0,0.032147925,0,7
116845058,168,410690,203580,3325.9214,0,0.036059,0,7
116845059,168,20200,316260,1798.99,0,0.05918339,0,7
116845060,168,197160,213020,226.62862,0,0.13857923,0,7
116845061,168,201980,190081,483.99176,1,0.7271413,1,7
116845062,168,404951,101141,3611.2375,0,0.08730524,0,7
116845063,168,449720,279500,541.12634,0,0.13297252,0,7
116845064,168,437630,38611,433.79004,0,0.06321773,0,7
116845065,168,219300,343830,3195.7913,0,0.06731051,0,7
116845066,168,241981,499420,7309.468,0,0.027242055,0,7
116845067,168,323910,87380,208.44038,0,0.07210559,0,7
116845068,168,478970,6570,5131.6157,0,0.06762987,0,7
116845069,168,200621,149390,539.8917,0,0.039584883,0,7
116845070,168,200640,121170,1720.7668,0,0.030645264,0,7
116845071,168,168230,195090,2640.1584,0,0.035367373,0,7
116845072,168,10181,101080,1174.8586,0,0.08061171,0,7
116845073,168,466870,486930,1616.1721,0,0.06132077,0,7
116845074,168,347850,282530,4437.1733,0,0.027273536,0,7
116845075,168,102710,412090,647.5329,0,0.16683528,0,7
116845076,168,138570,402310,3431.1594,0,0.047069386,0,7
116845077,168,266160,138360,5973.881,0,0.043534234,0,7
116845078,168,478230,90041,3891.1272,0,0.033783216,0,7
116845079,168,27430,189450,3738.0525,0,0.047238067,0,7
116845080,168,131670,75300,3488.8386,0,0.06295155,0,7
116845081,168,27210,349500,1400.2595,0,0.035328846,0,7
116845082,168,307900,73211,1327.4177,0,0.06984849,0,7
116845083,168,310340,128050,2902.6064,0,0.03828738,0,7
116845084,168,261420,148080,586.2487,0,0.050060272,0,7
116845085,168,453070,246890,4093.4412,0,0.052230127,0,7
116845086,168,203510,247680,1423.0718,0,0.035489816,0,7
116845087,168,225541,213840,889.9899,0,0.094109185,0,7
116845088,168,367080,135610,454.57507,0,0.15477931,0,7
116845089,168,331020,478050,670.4982,0,0.093195915,0,7
116845090,168,251190,187100,117.18997,0,0.10517633,0,7
116845091,168,447110,378320,1271.725,0,0.14531907,0,7
116845092,168,344730,467740,33.096508,0,0.1176292,0,7
116845093,168,25190,279890,1302.5742,0,0.03325258,0,7
116845094,168,430120,312870,170.8626,0,0.13171385,0,7
116845095,168,498610,42710,522.1546,0,0.14730367,0,7
116845096,168,490270,88831,3138.8928,0,0.026729098,0,7
116845097,168,219130,306620,492.10754,0,0.22142044,0,7
116845098,168,416970,145471,43902.645,0,0.047677144,0,7
116845099,168,177990,390571,779.061,0,0.01711673,0,7
116845100,168,153800,121710,1331.183,0,0.055376425,0,7
116845101,168,443960,42110,824.4651,0,0.049756322,0,7
116845102,168,53330,364500,299.65295,0,0.13249977,0,7
116845103,168,154680,155040,60461.273,0,0.09850567,0,7
116845104,168,324720,239080,10974.401,0,0.05970534,0,7
116845105,168,67020,356720,322.4095,0,0.16397732,0,7
116845106,168,439460,372721,604.91614,0,0.041903853,0,7
116845107,168,479290,7810,702.7707,0,0.0532559,0,7
116845108,168,486630,450351,3749.5454,0,0.035826925,0,7
116845109,168,365530,210,2264.3718,0,0.043540124,0,7
116845110,168,497390,116050,410.8725,1,0.5174561,1,7
116845111,168,491390,336290,2667.9497,0,0.06533081,0,7
116845112,168,252160,449410,4210.2544,0,0.0404972,0,7
116845113,168,177370,347500,199.87259,0,0.16278504,0,7
116845114,168,177320,398170,229.89749,0,0.071002334,0,7
116845115,168,186690,258360,563.24243,0,0.18905008,0,7
116845116,168,129790,250410,1443.1296,0,0.0701777,0,7
116845117,168,446451,431300,10518.133,0,0.06600523,0,7
116845118,168,491760,443550,19706.752,0,0.047526315,0,7
116845119,168,293600,422350,309.80472,0,0.10778122,0,7
116845120,168,269330,394500,1528.6698,0,0.062662646,0,7
116845121,168,331680,263140,102.3513,0,0.1497337,0,7
116845122,168,84010,232740,1840.6715,0,0.12413347,0,7
116845123,168,333680,315020,5894.9883,0,0.06790311,0,7
116845124,168,14560,496260,295.92386,0,0.08055488,0,7
116845125,168,40550,341120,3229.442,0,0.0664633,0,7
116845126,168,173671,412380,245.25766,0,0.16259308,0,7
116845127,168,469070,417070,252.14821,0,0.16598576,0,7
116845128,168,464131,419990,1761.4712,0,0.07347177,0,7
116845129,168,401970,434130,517.0612,0,0.15306719,0,7
116845130,168,436360,324230,1208.0518,0,0.077767536,0,7
116845131,168,79860,41990,856.22394,0,0.089176916,0,7
116845132,168,51110,367390,3018.8992,1,0.6030431,1,7
116845133,168,409960,42850,3474.9849,0,0.029824426,0,7
116945134,169,414600,132551,2537.9517,0,0.028718816,0,7
116945135,169,59250,171780,4977.535,0,0.04471402,0,7
116945136,169,494010,101930,604.9777,0,0.034639984,0,7
116945137,169,131290,129920,1204.652,0,0.16725704,0,7
116945138,169,170610,190310,271.00732,0,0.13490196,0,7
116945139,169,56310,2280,462.09644,0,0.08273805,0,7
116945140,169,38740,437030,36548.984,0,0.06667903,0,7
116945141,169,398570,221380,895.46686,0,0.100222655,0,7
116945142,169,240030,233920,2524.337,0,0.053803552,0,7
116945143,169,344740,261880,306.81497,0,0.18692195,0,7
116945144,169,29840,323971,444.9063,0,0.0767848,0,7
116945145,169,167680,146190,1169.3416,0,0.034473337,0,7
116945146,169,252270,447760,12878.534,0,0.024785409,0,7
116945147,169,465660,214430,932.73987,0,0.12036955,0,7
116945148,169,236620,31911,496.3975,0,0.08351687,0,7
116945149,169,78320,200280,696.3328,0,0.10199595,0,7
116945150,169,479870,412780,413.6222,0,0.17459203,0,7
116945151,169,211310,101800,9286.1,0,0.08791838,0,7
116945152,169,416150,96960,1811.4542,0,0.056491844,0,7
116945153,169,397920,94070,844.8508,0,0.031625945,0,7
116945154,169,473940,89800,589.90216,0,0.16974598,0,7
116945155,169,424650,342080,540.69244,0,0.057804547,0,7
116945156,169,28620,78701,315.29968,0,0.07995733,0,7
116945157,169,386240,373450,4950.408,0,0.051710688,0,7
116945158,169,134210,340770,3944.3335,0,0.06711625,0,7
116945159,169,175880,386630,3035.0425,0,0.05532569,0,7
116945160,169,51580,435040,2888.499,0,0.06482958,0,7
116945161,169,234110,21291,1039.467,1,0.756205,1,7
116945162,169,489280,27980,1626.8063,0,0.17065667,0,7
116945163,169,392210,339640,2598.1191,0,0.055123363,0,7
116945164,169,318320,480190,275.8409,0,0.06316044,0,7
116945165,169,334530,363660,858.7665,0,0.049451105,0,7
116945166,169,218730,140270,2057.387,0,0.048638586,0,7
116945167,169,259780,138720,94.9446,0,0.13300595,0,7
116945168,169,15210,154600,1000.10065,0,0.042633284,0,7
116945169,169,178310,368011,1641.8104,0,0.06401203,0,7
116945170,169,72100,276780,288.78888,0,0.032353587,0,7
116945171,169,207900,165610,2426.8557,0,0.105435155,0,7
116945172,169,292520,12000,1995.657,0,0.041082818,0,7
116945173,169,386730,444790,778.48096,0,0.19327222,0,7
116945174,169,184090,217160,1223.3013,0,0.12041652,0,7
116945175,169,184211,101550,15465.591,0,0.055734865,0,7
116945176,169,437080,47770,160.78891,0,0.16720814,0,7
116945177,169,476140,58541,1867.922,0,0.10510599,0,7
116945178,169,391080,234060,3028.725,0,0.033032075,0,7
116945179,169,70220,10670,150.02966,0,0.13746323,0,7
116945180,169,4740,269650,1039.1848,0,0.16146496,0,7
116945181,169,441980,402900,349.83484,0,0.20180641,0,7
116945182,169,477200,142020,31982.941,0,0.057156324,0,7
116945183,169,134470,257501,440.4428,0,0.07322485,0,7
116945184,169,82900,338361,387.41187,0,0.06756557,0,7
116945185,169,133831,315670,863.0646,0,0.057425268,0,7
116945186,169,425450,8640,595.0164,0,0.15541618,0,7
116945187,169,442330,45310,1209.0576,0,0.0357612,0,7
116945188,169,327800,148900,4404.4062,0,0.02495695,0,7
116945189,169,68420,58430,274.1175,0,0.104672715,0,7
116945190,169,361620,193160,508.53296,0,0.11290544,0,7
116945191,169,461420,133470,24521.893,0,0.0464361,0,7
116945192,169,383190,346110,4763.3784,0,0.048214238,0,7
116945193,169,319830,374510,624.2464,0,0.10735527,0,7
116945194,169,61930,298530,382.2487,0,0.054500278,0,7
116945195,169,245700,454440,612.61536,0,0.06695897,0,7
116945196,169,374880,248750,9758.803,0,0.073327355,0,7
116945197,169,115360,480670,3015.7263,0,0.06749022,0,7
116945198,169,348820,116350,2497.1443,0,0.086652085,0,7
116945199,169,22540,189040,2795.7476,0,0.17937712,0,7
116945200,169,264430,266310,586.5792,0,0.14701602,0,7
116945201,169,4830,135770,393.69397,0,0.16943827,0,7
116945202,169,438820,465031,683.5437,0,0.03263145,0,7
116945203,169,68330,499500,2817.219,0,0.03297882,0,7
116945204,169,363240,178361,3143.221,0,0.053724714,0,7
116945205,169,255120,89581,2228.3762,0,0.06313766,0,7
116945206,169,140310,228510,5020.614,0,0.02115977,0,7
116945207,169,381680,389960,1238.5072,0,0.041035924,0,7
116945208,169,214290,311110,11228.85,0,0.044521134,0,7
116945209,169,307880,436220,487.9086,0,0.09125112,0,7
116945210,169,143290,450440,2056.0784,0,0.0950061,0,7
116945211,169,44280,42080,9922.663,0,0.05815143,0,7
116945212,169,352490,428611,19513.635,0,0.043384366,0,7
116945213,169,488190,312080,173.36969,0,0.18852068,0,7
116945214,169,309970,143770,642.2633,0,0.07626095,0,7
116945215,169,54130,10820,1529.145,0,0.16204667,0,7
116945216,169,428410,57490,719.4304,0,0.21199876,0,7
116945217,169,204310,21490,3672.3635,0,0.029745027,0,7
116945218,169,399060,71211,191.35121,0,0.06865341,0,7
116945219,169,181190,46160,10829.593,0,0.07747874,0,7
116945220,169,252860,239920,6899.4062,0,0.05532929,0,7
116945221,169,445470,88010,5678.9214,0,0.06259334,0,7
116945222,169,241870,179150,1588.4583,0,0.077182695,0,7
116945223,169,291700,441870,428.78662,0,0.12598288,0,7
116945224,169,473680,435221,702.6408,0,0.13847409,0,7
116945225,169,389780,160190,2947.308,0,0.06432127,0,7
116945226,169,137500,74080,5575.651,0,0.10029999,0,7
116945227,169,465880,313910,19859.092,0,0.03964178,0,7
116945228,169,352250,425100,7115.036,0,0.07740767,0,7
116945229,169,489360,245120,542.3712,0,0.03247005,0,7
116945230,169,169320,430220,2816.509,0,0.050482083,0,7
116945231,169,205780,171880,2147.8225,0,0.043971714,0,7
116945232,169,485540,26560,606.2697,0,0.09712181,0,7
116945233,169,264080,230800,2255.5337,0,0.041504204,0,7
116945234,169,208800,386490,453.23685,0,0.09709999,0,7
116945235,169,162850,456000,480.62668,0,0.1376502,0,7
116945236,169,283300,111230,20968.7,0,0.03577581,0,7
116945237,169,416160,176550,939.07837,0,0.07910423,0,7
116945238,169,149060,68770,1016.85205,0,0.20688334,0,7
116945239,169,429350,327911,1217.8308,0,0.03557907,0,7
117045240,170,321030,205710,2879.8018,0,0.06348053,0,7
117045241,170,93690,161660,179.85715,0,0.10313363,0,7
117045242,170,381580,243540,70.5763,0,0.08067314,0,7
117045243,170,384830,53041,2526.9624,0,0.09582606,0,7
117045244,170,268080,175410,781.3572,0,0.02273461,0,7
117045245,170,293580,399440,11130.574,0,0.07008766,0,7
117045246,170,142760,340800,4068.935,0,0.030191492,0,7
117045247,170,288150,458680,296.73407,0,0.08609847,0,7
