transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
131284070,312,474371,435750,19283.525,0,0.040379666,0,13
131284071,312,45020,409950,180.33939,0,0.15543945,0,13
131284072,312,339470,301170,84.11241,0,0.098411456,0,13
131284073,312,392060,72010,1790.1069,0,0.05134094,0,13
131284074,312,182660,219770,258.3953,0,0.07130335,0,13
131284075,312,182690,466050,3801.0647,0,0.043855444,0,13
131284076,312,108620,405621,9396.924,0,0.028008923,0,13
131284077,312,257450,113030,124774.85,0,0.16929567,0,13
131284078,312,378290,303571,744.45764,0,0.10594041,0,13
131284079,312,194890,209130,110.236275,0,0.12904498,0,13
131284080,312,399950,224890,5997.7456,0,0.05234008,0,13
131284081,312,245700,15770,264.6134,0,0.10648328,0,13
131284082,312,18840,275330,945.50397,0,0.06638219,0,13
131284083,312,306140,2180,895.8537,0,0.039142255,0,13
131284084,312,171240,385200,215.65955,0,0.12507577,0,13
131284085,312,264600,385350,84392.56,0,0.136553,0,13
131284086,312,450700,386730,15062.351,0,0.0890092,0,13
131284087,312,315160,362360,18015.744,0,0.05276606,0,13
131284088,312,52410,408151,299.24628,0,0.26279315,0,13
131284089,312,137820,8940,1368.8363,0,0.03740231,0,13
131284090,312,151100,29810,5063.988,0,0.039278172,0,13
131284091,312,360790,313820,315.0343,0,0.118022725,0,13
131284092,312,44401,110280,661.91425,0,0.03756277,0,13
131284093,312,253480,457330,251.4231,0,0.09401097,0,13
131284094,312,425280,342380,5288.383,0,0.041465852,0,13
131284095,312,243570,266220,1906.8633,0,0.05506495,0,13
131284096,312,51060,401780,188.51918,0,0.18405248,0,13
131284097,312,310151,397760,1704.0394,0,0.06514058,0,13
131284098,312,38790,265090,5913.9067,0,0.07361969,0,13
131284099,312,37110,407820,758.2744,0,0.17221852,0,13
131284100,312,376320,57140,4374.1714,0,0.029976849,0,13
131284101,312,316210,480920,7946.5356,0,0.056698836,0,13
131284102,312,439550,27850,1436.552,0,0.076489694,0,13
131284103,312,327640,217970,533.6279,0,0.058727387,0,13
131284104,312,378820,199640,2136.8586,0,0.037823636,0,13
131284105,312,71080,38940,1319.3015,0,0.030988187,0,13
131284106,312,294610,442820,616.11237,0,0.14519058,0,13
131284107,312,7760,367690,9040.8,0,0.060861588,0,13
131284108,312,367340,113890,8913.878,0,0.09775845,0,13
131284109,312,123510,412270,7212.973,0,0.06266366,0,13
131284110,312,380780,164120,117.61711,0,0.22852963,0,13
131284111,312,266640,351681,1583.0073,0,0.08093139,0,13
131284112,312,222850,160970,9577.594,0,0.08136071,0,13
131284113,312,61950,216150,1027.196,0,0.102581985,0,13
131284114,312,62150,471390,1835.5717,0,0.09180285,0,13
131284115,312,355700,269380,1244.2616,0,0.05714054,0,13
131284116,312,385330,320820,95306.266,0,0.1274664,0,13
131284117,312,170610,308411,470.42172,0,0.09286287,0,13
131284118,312,216040,262320,622.21844,0,0.051647626,0,13
131284119,312,198760,95221,1424.5693,0,0.064562716,0,13
131284120,312,198800,126150,2967.9155,0,0.07733351,0,13
131284121,312,156470,287070,1293.7063,0,0.11348102,0,13
131284122,312,55240,100031,3758.2402,0,0.037651356,0,13
131284123,312,54640,371730,372.77408,0,0.17610405,0,13
131284124,312,157920,92350,1468.1543,0,0.071626306,0,13
131284125,312,212310,245890,8791.11,0,0.040500566,0,13
131284126,312,376260,484920,621.3207,0,0.047679536,0,13
131284127,312,104380,478460,1443.4722,0,0.029520022,0,13
131284128,312,34210,142940,2843.264,0,0.053156685,0,13
131284129,312,318800,197870,2557.2861,0,0.14408076,0,13
131284130,312,82470,446280,1011.0506,0,0.070749864,0,13
131284131,312,211320,483120,5168.0244,0,0.070068486,0,13
131284132,312,483150,193660,2833.5415,0,0.08268029,0,13
131284133,312,318510,433580,816.7487,0,0.102427736,0,13
131284134,312,295050,7401,163.24033,0,0.044381402,0,13
131284135,312,96480,467850,6563.1924,0,0.07258754,0,13
131284136,312,70250,71410,1234.0718,0,0.060637996,0,13
131284137,312,70230,30530,3549.5166,0,0.04835177,0,13
131284138,312,284840,105700,787.25757,0,0.040702596,0,13
131284139,312,191410,217361,1513.8673,0,0.08014434,0,13
131284140,312,60380,464600,605.4528,0,0.07730051,0,13
131284141,312,233120,146060,676.5592,0,0.09763354,0,13
131284142,312,60650,458850,2185.6538,0,0.17733285,0,13
131284143,312,486650,105620,3731.6223,0,0.04779593,0,13
131284144,312,414950,22600,184.75487,0,0.1411649,0,13
131284145,312,436940,188711,4261.5806,0,0.04792404,0,13
131284146,312,174160,128440,65135.305,0,0.13725127,0,13
131284147,312,349780,353820,5773.7783,0,0.066034675,0,13
131284148,312,464780,340190,2534.4316,0,0.09167577,0,13
131284149,312,409330,128140,499.4106,0,0.1447052,0,13
131284150,312,437970,126600,5247.111,0,0.029290523,0,13
131284151,312,235850,272220,2160.635,0,0.040707555,0,13
131284152,312,407880,390351,297.3009,1,0.70265204,1,13
131284153,312,268810,370931,728.6024,0,0.06681024,0,13
131284154,312,31820,126130,858.31366,0,0.090655796,0,13
131284155,312,356511,23890,153.28107,0,0.071821645,0,13
131284156,312,130810,204230,12291.271,0,0.036270075,0,13
131284157,312,320000,206330,729.64514,0,0.20954937,0,13
131284158,312,242620,453020,4554.5234,0,0.07595182,0,13
131284159,312,236200,197501,708.0424,0,0.043410983,0,13
131284160,312,394510,4050,11425.595,0,0.04732115,0,13
131284161,312,251230,337320,147.46355,0,0.09342926,0,13
131284162,312,283920,497320,6760.83,0,0.036059935,0,13
131284163,312,178740,262210,1316.4999,0,0.04166221,0,13
131284164,312,11340,352041,8474.6875,0,0.0588427,0,13
131284165,312,386290,117210,15263.423,0,0.05200596,0,13
131284166,312,189290,317470,1497.1384,0,0.10444226,0,13
131284167,312,475580,25650,2973.8914,0,0.12873611,0,13
131284168,312,350940,391330,492.53525,0,0.16604117,0,13
131284169,312,142760,428100,320.3617,0,0.02755441,0,13
131284170,312,185680,300420,2344.0002,0,0.046243705,0,13
131284171,312,329440,135670,12492.275,0,0.06188134,0,13
131284172,312,452000,89270,1254.937,0,0.048523888,0,13
131284173,312,387740,89170,3460.0093,0,0.07485264,0,13
131284174,312,172620,367101,1645.5577,0,0.045264114,0,13
131284175,312,324060,166450,2261.6108,0,0.088721745,0,13
131284176,312,333631,65370,2717.9111,0,0.04294975,0,13
131284177,312,65000,276450,10419.296,0,0.04665339,0,13
131284178,312,282690,352260,718.0098,0,0.12475737,0,13
131284179,312,453060,332350,252.15591,0,0.07927996,0,13
131284180,312,222010,323340,3805.5503,0,0.101614304,0,13
131284181,312,190270,395390,241.71608,0,0.16146845,0,13
131284182,312,187100,177200,532.5894,0,0.11741344,0,13
131284183,312,257940,272080,1626.6001,0,0.10411084,0,13
131284184,312,301180,236811,702.00757,1,0.70347196,1,13
131384185,313,115170,478201,732.1143,0,0.057356756,0,13
131384186,313,246800,126540,4758.8843,0,0.03600106,0,13
131384187,313,183300,266100,5107.1104,0,0.040299524,0,13
131384188,313,497480,271560,2676.8718,0,0.04279073,0,13
131384189,313,253510,163990,557.5568,0,0.23040944,0,13
131384190,313,339360,260291,3545.7715,0,0.030069197,0,13
131384191,313,449770,466420,255.41032,0,0.18004324,0,13
131384192,313,123190,204470,692.33307,0,0.112164006,0,13
131384193,313,343900,75380,171.39215,0,0.087486774,0,13
131384194,313,63280,33860,845.2305,0,0.24305569,0,13
131384195,313,489820,136730,3369.0867,0,0.062198374,0,13
131384196,313,299530,493410,194.2374,0,0.13587922,0,13
131384197,313,189010,3530,4599.267,0,0.043577023,0,13
131384198,313,404610,29450,7091.2554,0,0.031646635,0,13
131384199,313,248750,300910,428.4571,0,0.24001075,0,13
131384200,313,442950,265040,7998.9595,0,0.04911201,0,13
131384201,313,128750,113940,5751.4653,0,0.029722245,0,13
131384202,313,417540,335790,563.0986,0,0.19339432,0,13
131384203,313,99130,378600,1537.1322,0,0.12175663,0,13
131384204,313,336500,85180,10809.175,0,0.06378794,0,13
131384205,313,231900,100330,623.3845,0,0.12322969,0,13
131384206,313,268470,40131,1339.0493,0,0.058819186,0,13
131384207,313,316440,211010,1947.9658,1,0.5573077,1,13
131384208,313,298680,154410,3748.3633,0,0.06678128,0,13
131384209,313,276870,157690,2428.64,0,0.087196894,0,13
131384210,313,49840,65410,42671.66,0,0.06169518,0,13
131384211,313,358320,36690,8037.4844,0,0.10523293,0,13
131384212,313,428710,286030,568.19025,0,0.075992234,0,13
131384213,313,397030,2360,1391.0352,0,0.0922237,0,13
131384214,313,476780,200931,2701.346,0,0.067440525,0,13
131384215,313,199750,330330,12877.788,0,0.0671424,0,13
131384216,313,212260,269490,293.66803,0,0.07822399,0,13
131384217,313,41620,317750,5352.028,0,0.05313827,0,13
131384218,313,85220,39740,1239.4905,0,0.09805998,0,13
131384219,313,148250,368410,213.26175,0,0.16286153,0,13
131384220,313,6280,208060,2404.1768,0,0.056799427,0,13
