transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
1456122796,456,422601,186170,3222.6401,0,0.05127383,0,19
1456122797,456,1910,317540,5323.28,0,0.04958545,0,19
1456122798,456,172270,490511,249.1052,0,0.148847,0,19
1456122799,456,328190,111070,605.0472,0,0.16296029,0,19
1456122800,456,237740,479800,2002.8284,0,0.05556848,0,19
1456122801,456,413530,274350,1212.3689,0,0.086537234,0,19
1456122802,456,13090,172290,1732.7041,0,0.06505136,0,19
1456122803,456,332890,140110,323.17563,0,0.069026865,0,19
1456122804,456,900,269430,7935.6,0,0.030505719,0,19
1456122805,456,108990,194690,8619.25,0,0.033358507,0,19
1456122806,456,54760,381230,2621.9316,0,0.11640072,0,19
1456122807,456,407220,274850,22149.783,0,0.069918394,0,19
1456122808,456,92650,93620,443.40738,0,0.19134863,0,19
1456122809,456,294520,210240,421.99875,0,0.15256879,0,19
1456122810,456,160250,14850,4475.543,0,0.06811629,0,19
1456122811,456,362630,143170,640.6257,0,0.22499429,0,19
1456122812,456,468501,314280,4887.922,0,0.04771172,0,19
1456122813,456,394610,401260,10330.066,0,0.077032045,0,19
1456122814,456,64930,352880,11848.072,0,0.039740406,0,19
1456122815,456,270881,395730,1065.0287,0,0.032539178,0,19
1456122816,456,4200,498050,1197.2568,0,0.08453489,0,19
1456122817,456,289310,427140,896.4525,0,0.15042502,0,19
1456122818,456,63100,210810,1178.8759,0,0.13960242,0,19
1456122819,456,162970,130240,1519.772,0,0.04997089,0,19
1456122820,456,389710,188460,1187.1587,0,0.089684024,0,19
1456122821,456,465090,89740,901.46704,0,0.04580386,0,19
1456122822,456,176200,400320,3324.4072,0,0.078531474,0,19
1456122823,456,107330,154310,7875.896,0,0.05383325,0,19
1456122824,456,56980,273990,17132.898,0,0.06252389,0,19
1456122825,456,248590,173720,991.7311,0,0.13190313,0,19
1456122826,456,214900,49240,4365.3813,0,0.040702168,0,19
1456122827,456,80630,157160,2055.8547,0,0.08798093,0,19
1456122828,456,280380,88030,168.32031,0,0.16044597,0,19
1456122829,456,420520,36480,3186.2087,0,0.065569274,0,19
1456122830,456,492690,123970,2330.2585,0,0.11257522,0,19
1456122831,456,349300,45880,6203.2188,0,0.03870068,0,19
1456122832,456,312070,125130,1739.6948,0,0.078558445,0,19
1456122833,456,49020,294531,23500.98,0,0.04931863,0,19
1456122834,456,275800,170860,980.92065,0,0.09975374,0,19
1456122835,456,448830,94230,37491.152,0,0.07923027,0,19
1456122836,456,113010,208850,325.3365,0,0.077526525,0,19
1456122837,456,242330,344620,434.93796,0,0.13151082,0,19
