transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
1600161186,600,398660,489421,2338.6501,0,0.059419706,0,25
1600161187,600,186260,157330,1325.1296,0,0.10354269,0,25
1600161188,600,294270,120770,16256.398,0,0.13260017,0,25
1600161189,600,171240,387510,1246.2095,0,0.121314436,0,25
1600161190,600,33940,75491,422.7662,0,0.22310424,0,25
1600161191,600,60960,148441,6379.028,0,0.03649159,0,25
1600161192,600,353640,28950,1955.9348,0,0.04192403,0,25
1600161193,600,145240,50270,4305.5923,0,0.0514938,0,25
1600161194,600,316970,435580,257.02078,0,0.074843936,0,25
1600161195,600,59601,402980,3604.6196,0,0.034001485,0,25
1600161196,600,346470,39331,315.87527,0,0.19027886,0,25
1600161197,600,34690,287580,502.46576,0,0.071499996,0,25
1600161198,600,107350,93130,1455.254,0,0.04983755,0,25
1600161199,600,460050,205460,202.95154,0,0.122985676,0,25
1600161200,600,425270,318420,1787.3977,0,0.058636256,0,25
1600161201,600,142060,382990,884.4357,0,0.114028566,0,25
1600161202,600,393420,68290,5887.7354,0,0.032080024,0,25
1600161203,600,373141,170590,816.7013,0,0.08458616,0,25
1600161204,600,430570,403070,345.27127,0,0.07178288,0,25
1600161205,600,63660,340910,6691.925,0,0.07397621,0,25
1600161206,600,7510,363440,8195.938,0,0.055151325,0,25
1600161207,600,57400,188390,8579.77,0,0.06859016,0,25
1600161208,600,206000,289370,333.5217,0,0.13654281,0,25
1600161209,600,870,298251,3862.542,0,0.06869212,0,25
1600161210,600,393920,248500,336.56403,0,0.064975075,0,25
1600161211,600,353700,469780,652.7235,0,0.103003636,0,25
1600161212,600,11900,7590,921.9102,0,0.082673654,0,25
1600161213,600,288720,186210,201.0855,0,0.10169765,0,25
1600161214,600,254460,353370,4760.546,0,0.032052636,0,25
1600161215,600,378420,331390,12372.836,0,0.10438666,0,25
1600161216,600,424230,139710,1319.7402,0,0.19742478,0,25
1600161217,600,90870,180400,6311.975,0,0.023679249,0,25
1600161218,600,64120,137020,8070.187,0,0.042820062,0,25
1600161219,600,273060,449690,1101.6244,0,0.084333055,0,25
1600161220,600,382610,468980,82326.54,1,0.636138,1,25
1600161221,600,344350,25810,1093.6647,0,0.032243744,0,25
1600161222,600,384330,494350,3320.1887,0,0.03823895,0,25
1600161223,600,304380,49370,1388.3396,0,0.08351047,0,25
1600161224,600,333730,155560,8184.5664,0,0.089727715,0,25
1600161225,600,337070,258180,1158.0935,0,0.031085847,0,25
1600161226,600,148370,297700,2565.042,0,0.038540043,0,25
1600161227,600,272980,381620,6209.8623,0,0.04443065,0,25
1600161228,600,31050,379020,8370.931,0,0.0909139,0,25
1600161229,600,226400,144111,487.08044,0,0.092172824,0,25
1600161230,600,27690,304771,249.54103,0,0.060511727,0,25
1600161231,600,485820,117241,9865.413,0,0.12750246,0,25
1600161232,600,486700,212540,4288.292,0,0.05365551,0,25
1600161233,600,368930,354100,35143.457,0,0.051374283,0,25
1600161234,600,53350,323810,1809.4979,0,0.059131943,0,25
1600161235,600,220300,415670,3453.7073,0,0.05172445,0,25
1600161236,600,3180,488990,8018.8755,0,0.03689296,0,25
1600161237,600,299120,375160,7083.6875,0,0.04707144,0,25
1600161238,600,191500,388590,488.87115,0,0.22515514,0,25
1600161239,600,230060,206580,280.13528,0,0.081767514,0,25
1600161240,600,367580,475570,704.2362,0,0.03870903,0,25
1600161241,600,283600,45550,181.429,0,0.08608907,0,25
1600161242,600,179400,193801,1583.2484,0,0.33117735,0,25
1600161243,600,133240,437810,1997.913,0,0.051872008,0,25
1600161244,600,211040,121980,5042.763,0,0.085680045,0,25
1600161245,600,361290,26041,12480.823,0,0.030745374,0,25
1600161246,600,356500,3570,3570.1123,0,0.050695863,0,25
1600161247,600,439490,438200,95.053406,0,0.082746714,0,25
1600161248,600,223690,90960,3274.4272,0,0.09775347,0,25
1600161249,600,189630,497640,529.92,0,0.10144487,0,25
1600161250,600,11670,323180,4411.592,0,0.053926162,0,25
1600161251,600,359621,179150,88132.52,0,0.2124787,0,25
1600161252,600,394400,495470,415.24902,0,0.06692132,0,25
1600161253,600,265630,57040,2268.2957,0,0.075314015,0,25
1600161254,600,223310,222830,970.27136,0,0.034684826,0,25
1600161255,600,13141,85740,485.20767,0,0.037126932,0,25
1600161256,600,29730,399710,24388.172,0,0.12913394,0,25
1600161257,600,23201,354520,404.31186,0,0.0878574,0,25
1600161258,600,93240,261930,3085.425,0,0.049122393,0,25
1600161259,600,361560,354180,182.05106,0,0.1189438,0,25
1600161260,600,23831,375110,38138.2,0,0.041720975,0,25
1600161261,600,64800,75661,2139.0244,0,0.13745058,0,25
1600161262,600,287080,20961,8088.5127,0,0.031340264,0,25
1600161263,600,121590,402710,136.80698,0,0.10064522,0,25
1600161264,600,499020,356540,765.2531,0,0.11704557,0,25
1600161265,600,376910,256420,5121.789,0,0.02717597,0,25
1600161266,600,50400,180360,1280.0107,0,0.06621259,0,25
1600161267,600,33840,57770,136.97781,0,0.25278026,0,25
1600161268,600,498670,198110,8097.674,0,0.08098236,0,25
1600161269,600,282840,149680,714.2116,0,0.058320053,0,25
1600161270,600,93710,288530,882.1873,0,0.028341414,0,25
1600161271,600,213570,130530,3773.6677,0,0.110927664,0,25
1600161272,600,240500,492230,982.5066,0,0.082747936,0,25
1600161273,600,222260,295640,316.18634,0,0.028755473,0,25
1600161274,600,119840,355960,2224.9548,0,0.06712892,0,25
1600161275,600,484850,20340,356.17465,0,0.08121185,0,25
1600161276,600,119600,234850,1886.8896,0,0.048726436,0,25
