transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day
121657984,216,260160,348260,2342.1384,0,0.065875724,0,9
121657985,216,318510,400870,4457.2188,0,0.18650165,0,9
121657986,216,250080,88490,2620.9775,0,0.049854092,0,9
121657987,216,323120,272371,1073.3812,0,0.03248472,0,9
121657988,216,345860,341010,6200.566,0,0.19677247,0,9
121657989,216,497990,320120,50659.875,0,0.23639084,0,9
121657990,216,472740,154720,2820.9695,0,0.06343253,0,9
121657991,216,428810,425210,343.98904,0,0.24836601,0,9
121657992,216,66770,287451,3423.9846,0,0.040719394,0,9
121657993,216,309720,398450,1881.7136,0,0.057976123,0,9
121657994,216,337910,135800,2973.6816,0,0.106495716,0,9
121657995,216,219870,411720,3380.9712,0,0.06481719,0,9
121657996,216,134020,455120,1671.6404,0,0.03817443,0,9
121657997,216,309930,146510,366.70926,0,0.16487281,0,9
121657998,216,204940,203750,439.97525,0,0.11600374,0,9
121657999,216,237420,368230,314.25812,0,0.099721864,0,9
121658000,216,171720,15980,514.7387,0,0.16563927,0,9
121658001,216,420880,248510,456.1962,0,0.07375278,0,9
121658002,216,347510,489761,528.576,0,0.2568812,0,9
121658003,216,242610,361370,2921.924,0,0.03414108,0,9
121658004,216,414170,446930,5619.5317,0,0.07041858,0,9
121658005,216,261080,193710,3176.9453,0,0.050034866,0,9
121658006,216,130530,407010,543.7465,0,0.19735472,0,9
121658007,216,213070,145380,1860.5297,0,0.07478502,0,9
121658008,216,232370,225740,1019.6471,0,0.06749627,0,9
121658009,216,21670,56270,2078.693,0,0.043168414,0,9
121658010,216,293300,133191,400.36356,0,0.06127285,0,9
121658011,216,381180,212320,2827.0464,0,0.05889608,0,9
121658012,216,191750,378220,11332.526,0,0.06836212,0,9
121658013,216,318080,187390,8812.273,0,0.046825323,0,9
121658014,216,286030,375050,14320.683,0,0.07651444,0,9
121658015,216,85970,329360,5914.4297,0,0.033704463,0,9
121658016,216,346240,283660,514.7713,0,0.12773618,0,9
121658017,216,181230,303430,10350.165,0,0.04242491,0,9
121658018,216,12740,297710,5332.0845,0,0.043410685,0,9
121658019,216,320060,339011,3737.7595,0,0.043690544,0,9
121658020,216,224980,162850,703.8565,0,0.15567854,0,9
121658021,216,55810,332760,259.64133,0,0.04298932,0,9
121658022,216,414930,94920,1389.3022,0,0.0598718,0,9
121658023,216,475460,77940,3744.4478,0,0.026913423,0,9
121658024,216,429690,459530,19858.0,0,0.09931626,0,9
121658025,216,205180,262530,679.76544,0,0.034724314,0,9
121658026,216,349850,359901,2000.5361,0,0.032844916,0,9
121658027,216,306770,359090,2334.072,0,0.058052097,0,9
121658028,216,190710,496000,2869.104,0,0.036427643,0,9
121658029,216,43510,386510,899.1828,0,0.1004049,0,9
121658030,216,46811,202130,5711.5474,0,0.068509415,0,9
121658031,216,224240,197850,858.7251,0,0.033523645,0,9
121658032,216,390990,350720,3976.6526,0,0.035096146,0,9
121658033,216,376450,489000,501.24387,0,0.06271172,0,9
121658034,216,22700,244340,695.5367,0,0.17886572,0,9
121658035,216,199660,221900,11811.291,0,0.047153875,0,9
121658036,216,305490,404760,361.51273,0,0.18717791,0,9
121658037,216,399420,244040,1141.1316,0,0.059475627,0,9
121658038,216,475910,121300,7043.223,0,0.04091638,0,9
121658039,216,129140,208510,1926.5864,0,0.06961083,0,9
121658040,216,361500,244940,14966.262,0,0.07437647,0,9
121658041,216,5600,373050,3204.3806,0,0.07341766,0,9
121658042,216,366450,413880,1693.1421,0,0.0820615,0,9
121658043,216,367840,112200,4665.7046,0,0.03584904,0,9
121658044,216,362140,3890,796.07294,0,0.045324944,0,9
121658045,216,461330,183050,2021.57,0,0.09214022,0,9
121658046,216,312320,440320,267.38943,0,0.032771606,0,9
121658047,216,387170,302340,350.0342,0,0.14776872,0,9
121658048,216,411100,9960,387.2329,0,0.04371262,0,9
121658049,216,470220,476891,8370.6045,0,0.13175707,0,9
121658050,216,206770,36570,17293.438,0,0.0614101,0,9
121658051,216,38050,249000,246.62895,0,0.17062263,0,9
121658052,216,83940,173770,1072.5264,0,0.04413207,0,9
121658053,216,280360,320950,2740.9207,0,0.12149402,0,9
121658054,216,104630,234480,684.9851,0,0.15483284,0,9
121658055,216,409260,136970,2210.8438,0,0.07953247,0,9
121658056,216,296300,235410,135.2038,0,0.06472795,0,9
121658057,216,448210,131900,6873.777,0,0.046275303,0,9
121658058,216,181480,348220,336.28735,0,0.05993407,0,9
121658059,216,154400,412921,6201.8057,0,0.038633984,0,9
121658060,216,301240,314160,4538.263,0,0.0456097,0,9
121658061,216,400510,6240,5038.1655,0,0.04391197,0,9
121658062,216,292340,219980,1163.3859,0,0.030768551,0,9
121658063,216,410870,416870,15812.847,0,0.055968355,0,9
121658064,216,149450,337150,536.9025,0,0.1181835,0,9
121658065,216,416830,58400,191434.48,1,0.84374326,1,9
121658066,216,207340,278350,206.79312,0,0.11741607,0,9
121658067,216,270120,364300,422.49872,0,0.059917554,0,9
121658068,216,101700,163070,174.22911,0,0.081060424,0,9
121658069,216,319061,396620,1079.8203,0,0.070668355,0,9
121658070,216,327740,487370,1052.6771,0,0.1067001,0,9
121658071,216,413040,297770,2966.2754,0,0.038752917,0,9
121658072,216,162870,3690,2367.9385,0,0.11760845,0,9
121658073,216,146550,335870,2626.945,0,0.044270992,0,9
121658074,216,496380,47540,2770.2795,0,0.04031545,0,9
121658075,216,7260,399420,757.08185,0,0.08961762,0,9
121658076,216,184370,327360,1383.196,0,0.12495583,0,9
121658077,216,377611,396690,264.81662,0,0.06984378,0,9
121658078,216,256460,193841,405.70212,0,0.08507244,0,9
121658079,216,205370,403120,704.33264,0,0.060473096,0,9
121658080,216,416310,454360,800.1108,0,0.045259655,0,9
121658081,216,332120,417540,458.79788,0,0.19574726,0,9
121658082,216,187250,448610,199.17241,0,0.080781005,0,9
121658083,216,329250,195770,22590.37,0,0.016451286,0,9
121658084,216,442320,201100,7801.5835,0,0.08622295,0,9
121658085,216,42610,169951,607.0404,0,0.1067878,0,9
121658086,216,435580,88170,2556.4114,0,0.03201024,0,9
121658087,216,15860,490900,6394.905,0,0.033607814,0,9
121658088,216,323940,196241,12702.396,0,0.046901327,0,9
121658089,216,247510,372500,764.1348,0,0.040055837,0,9
121658090,216,129530,362360,3499.2336,0,0.059250586,0,9
121658091,216,269060,422691,1990.7505,0,0.11883147,0,9
121658092,216,320320,72120,17104.07,0,0.03075734,0,9
121658093,216,258760,124840,4547.725,0,0.051724367,0,9
121658094,216,267300,50580,237.98184,0,0.03993043,0,9
121658095,216,161590,282330,904.09674,0,0.1602952,0,9
121658096,216,197820,342590,2790.526,0,0.10686423,0,9
